DateTime,Solar Irradiance (W/m²),Temperature (°C),Cloud Cover (%),Wind Speed (m/s),Air Pressure (hPa),Solar Power Output (kWh),Wind Power Output (kWh)
2024-12-01 17:00:00,662.8494665190548,30.923702894478623,37.728350638383404,8.295755211567347,1010.5875880957905,0.47570815503520175,0.19435822807553213
2024-12-01 18:00:00,418.3951848957578,40.1180310961482,19.00326537035816,5.136644259879635,1008.2289069204168,0.3727237272779592,0.044208431024930085
2024-12-01 19:00:00,317.53925973294173,30.033999222799988,14.628808307310218,5.252625029173998,1014.1908860979972,0.2990130052588898,0.038335969942364975
2024-12-01 20:00:00,893.1297537843109,29.049804824992528,38.40910733121894,9.61189317193548,1009.2138180398572,0.5835882953941839,0.3141374831378998
2024-12-01 21:00:00,554.8447399026928,28.212772885947864,1.8475924552867227,2.2013156683024584,1009.7053682273847,0.546127816039255,0.003163509301008286
2024-12-01 22:00:00,613.5056409375848,29.09804159118796,26.57868936381508,6.592860733284221,1012.4287357372773,0.38737652443179077,0.10022746817434211
2024-12-01 23:00:00,315.0503627573086,36.86424237338265,0.0,8.3279725596162,1020.5347009113159,0.29358848766810947,0.17148130860030777
2024-12-02 00:00:00,491.12345509496345,18.940690443352466,35.98064408389404,4.350284147002908,1014.4422346517928,0.2687505589358786,0.024119345611475614
2024-12-02 01:00:00,622.1845179419732,37.66716850648163,16.129317265832576,6.719261573709693,1009.556969468257,0.568777009459853,0.08805706585484142
2024-12-02 02:00:00,369.80128451553946,22.880214237749275,39.02874853471204,3.0359610055781907,1010.0159899530764,0.1948288481117174,0.007743520776647345
2024-12-02 03:00:00,675.1396036691344,28.666738353827927,27.371191345332903,3.626535208865297,1007.3757026983778,0.5299880671957347,0.014322451390095053
2024-12-02 04:00:00,479.872262016239,27.853777898506692,1.6516965490710511,5.769932832095269,1005.2500214824015,0.5082399108302008,0.05583637077007096
2024-12-02 05:00:00,541.6612500413446,32.942766348853596,41.36941598115865,6.59713334622118,1007.2362460646684,0.31240953464465027,0.0693089086644487
2024-12-02 06:00:00,479.65867755412063,22.009378240581263,43.26867899641594,7.241873024812492,1006.1392551814403,0.23241255353038923,0.1017491991750769
2024-12-02 07:00:00,970.4556369017876,32.31086333040972,33.23429738898824,8.139257173878987,1013.2668419189795,0.5999329712815835,0.14143146484633212
2024-12-02 08:00:00,597.3005550524132,40.12154811643426,8.5761820244567,4.865106882889636,1004.6440257106551,0.506777912032668,0.03913425268556481
2024-12-02 09:00:00,388.45781420881997,23.184129977035948,15.409790684638867,7.387223510345176,1016.6660528069002,0.3549356818734501,0.1241693719264659
2024-12-02 10:00:00,764.5089824206378,30.94853083805198,22.18140826108639,4.315390313101702,1013.7602319180942,0.5030117585199626,0.02632295880645922
2024-12-02 11:00:00,355.83127000579555,26.690089111016956,9.4443440100285,6.804182623176536,1010.1025086468384,0.3646390434368332,0.11039257724553302
2024-12-02 12:00:00,641.772719000951,32.12943603096518,45.38519858694807,5.4149775957043635,1010.0015930573253,0.38709642044099885,0.04975584519765884
2024-12-02 13:00:00,208.0659752240449,30.09573888707876,22.16489707589055,5.891355814163848,1007.2135934519272,0.1416275331591206,0.07228171394708856
2024-12-02 14:00:00,334.3627902203139,26.79256545477845,0.0,5.8470157480440745,1011.3504220567388,0.3636749559037137,0.05476870987814359
2024-12-02 15:00:00,639.3722471738247,32.43936142435537,25.090337191343306,1.7905899804043757,1015.440462316043,0.5112354572299882,0.0014875716732868575
2024-12-02 16:00:00,747.6933159990821,39.021740548933714,14.777639047740301,2.7517562822784534,1006.484217688721,0.7004431143409775,0.005935070572143103
2024-12-02 17:00:00,634.2736562379941,29.045481041363505,18.87610165822328,5.205082879635045,1002.3330395554063,0.4505231004463751,0.04129587297105053
2024-12-02 18:00:00,576.8703435223518,33.59878971074091,14.470709513214505,1.625441840717663,1013.5160912742837,0.4258160812527502,0.0014736804433493798
2024-12-02 19:00:00,539.7792608821422,23.53363521064418,32.10569624910031,6.662422206399512,1011.621829871219,0.32785009773610685,0.08972480603676246
2024-12-02 20:00:00,304.2956019265145,25.217818115909957,36.79531667830072,6.743111932576284,1004.3990059927941,0.1820103632382257,0.08329448145287553
2024-12-02 21:00:00,456.0311583210583,32.362031389401885,24.245797433879808,5.654341105755581,1006.3330431454294,0.3860428942585971,0.05876248151398275
2024-12-02 22:00:00,507.8722458080425,37.420580142679825,14.910332192927614,2.7577319744841557,1005.7044786297492,0.473274034783522,0.006228655596677648
2024-12-02 23:00:00,811.4244452437831,31.7780667439283,19.379941927862447,7.76027787773703,1006.3773386548288,0.7654980723949582,0.11975681178380748
2024-12-03 00:00:00,668.7236579136923,28.434709847384227,20.293994248664426,9.074421279436717,1008.381586229794,0.4389104587223776,0.22820600773657795
2024-12-03 01:00:00,247.3919689274532,29.99645702711677,7.963549402027446,5.294153654891948,1008.6672634785963,0.1832051333010051,0.051200818367425585
2024-12-03 02:00:00,664.8167938789591,23.747961330151412,28.683929728568522,6.021070756902473,1006.7460317246577,0.5118875892085525,0.07354050604028908
2024-12-03 03:00:00,522.9835439167367,33.022576631776836,26.900634857906994,5.403477309592088,1006.2091809025004,0.348546501691971,0.04836940410416456
2024-12-03 04:00:00,464.61559993880826,34.41166531161704,43.1066185966501,6.060738377997598,1008.856078280403,0.24679198840751185,0.06272016672757726
2024-12-03 05:00:00,722.3352577681736,27.7395483358346,38.83024670432712,4.7608824867472075,1010.8384576742978,0.45012249821825295,0.0266911095040358
2024-12-03 06:00:00,806.1999044991902,27.649789261202493,9.714876236148047,4.930871520312393,1008.4185173181758,0.6121205927668327,0.03509073734121461
2024-12-03 07:00:00,786.2560238232397,31.329391148260243,32.304475617634466,6.8114352009947305,1015.7933351167065,0.5626403582705408,0.10307730800387144
2024-12-03 08:00:00,432.1564953554723,27.816401319797023,5.735699253582926,9.69124832379288,1012.5404385721039,0.37887747361076296,0.2546172073910229
2024-12-03 09:00:00,538.1575248297571,29.669336926870887,30.438981514112747,2.1998575311965225,1002.0457707157066,0.3942205041907939,0.002820552740445074
2024-12-03 10:00:00,666.2526862807129,40.49860894583258,12.250787018598382,4.792375031194066,1012.6186388270693,0.6627398722064102,0.038239366017373703
2024-12-03 11:00:00,795.1090254244718,28.76487149627002,4.651201649366234,2.6390790295358357,1013.0277199129279,0.6583911630252482,0.006146558643314086
2024-12-03 12:00:00,504.16515243094204,28.20829923989389,24.200680140461067,8.184049797152166,1007.826325159379,0.4480176649262602,0.17140013830321887
2024-12-03 13:00:00,562.8682046672366,26.762290971824203,0.0,3.8245240613602034,1002.5240120634842,0.5697775562129935,0.0141670327076602
2024-12-03 14:00:00,378.73300519879433,33.720959857499686,0.0,2.113598412428412,1010.0403337970557,0.44280368659333313,0.0024002831453488957
2024-12-03 15:00:00,360.7586751838659,29.093879133909486,17.337621743385753,6.276373997697147,1009.9614567425888,0.26334837697705,0.06163072494336354
2024-12-03 16:00:00,762.5051644788396,26.753134808392872,21.236626499522636,8.488622229486221,1004.3917688173341,0.6256938708210682,0.18966396337485555
2024-12-03 17:00:00,871.2480057141646,36.60652016136506,14.460218447627167,6.327195737121525,1002.7439039187003,0.7166118661162363,0.06351056042508134
2024-12-03 18:00:00,585.5979756839332,37.098015022568184,0.0,5.409595754563835,1009.5622322677328,0.6498315596953629,0.053333558205310834
2024-12-03 19:00:00,800.7065795784049,26.997882171306475,7.731622367922418,5.818281845551988,1008.8346140397459,0.7700971378583629,0.06986700365770394
2024-12-03 20:00:00,672.3272050095268,20.66730024319692,25.86813990856091,7.8296813256511095,1007.913673173388,0.4973152454685733,0.1346161358924138
2024-12-03 21:00:00,470.97604907897517,35.03756844918461,28.726726559425437,3.2516014599717002,1009.5829463262672,0.39113243160560685,0.00999756576662782
2024-12-03 22:00:00,672.2791211016828,26.57685087119998,19.75665323606088,4.776305791827374,1004.4861181308984,0.5129431310027889,0.03501861532102601
2024-12-03 23:00:00,907.6073132931938,33.953127995813844,37.35250671555483,4.094619702980934,1007.8258969356694,0.5049062866679467,0.023897556707281685
2024-12-04 00:00:00,592.8347921780097,20.149480911440822,25.960955351888515,2.6642693854165795,1012.6666251530718,0.4579087241680111,0.006486840451972213
2024-12-04 01:00:00,912.9287311628012,34.462986691496546,8.788165190626817,4.343249481166395,1008.2501495982435,0.8740103907294903,0.019979737132550583
2024-12-04 02:00:00,76.05097918205115,23.944140353596094,15.792469198825739,7.215442191964897,1001.6401376410372,0.06248048366822077,0.09657150454883111
2024-12-04 03:00:00,764.3805008750447,33.653820595332625,0.0,6.1332042967854505,1007.6365386113821,0.7602864922704827,0.07531935797367591
2024-12-04 04:00:00,617.4094136476342,30.071365339182172,18.37791514412875,6.288621000216401,1004.6492076824657,0.5965778222563313,0.07925488079742797
2024-12-04 05:00:00,540.1985299068265,25.230302903016778,36.68150928832008,5.292951223306637,1011.3356814823087,0.37388119865699226,0.03748998357182937
2024-12-04 06:00:00,618.3521553071005,27.964818435366098,30.27935127066452,6.046647565457177,1011.5941870169021,0.3639683198217238,0.06555845312574454
2024-12-04 07:00:00,202.48621707982142,33.431592284783505,41.030139888786834,3.398819315303789,1001.7061268745698,0.10565649879724578,0.012940244640719653
2024-12-04 08:00:00,556.0656224324977,30.52947226557617,15.456721343015104,4.380980228145542,1013.795064852911,0.5595466033944692,0.022111309810724893
2024-12-04 09:00:00,671.4225143023493,32.92206490236242,40.19149691771386,5.384008473937353,1004.4390684936072,0.43794426078501003,0.0531104668839151
2024-12-04 10:00:00,895.5788089483033,39.88220292257743,17.100436603280453,5.5550317177637805,1017.7959114524117,0.8656878568433855,0.04170890820520172
2024-12-04 11:00:00,496.3459563452705,22.178791941444743,42.073776238548405,5.640375709843746,1009.7561186774969,0.2649574024669808,0.059169499289412196
2024-12-04 12:00:00,438.30127942136244,38.08606287484312,19.672148788368144,4.723329435967244,1003.7680325073042,0.3861403996990513,0.03266920747425764
2024-12-04 13:00:00,499.6485912830927,30.521779687616064,30.60847060706415,4.245153197739341,1004.2900696465366,0.3763928759159725,0.020992043034196342
2024-12-04 14:00:00,783.0804235404148,25.50607975838436,42.126685464647835,11.315542566088595,1011.7404764589368,0.41597644089123204,0.46722937352461635
2024-12-04 15:00:00,665.750221931937,23.348431871305053,17.098585571281916,6.813574545864798,1008.0435005505082,0.5631348949002273,0.10430988708747782
2024-12-04 16:00:00,494.04795924659226,29.054398046114834,23.275834813162614,5.826294951905245,1009.5167304519093,0.3983730641737646,0.06877154308383014
2024-12-04 17:00:00,702.6534866226713,34.6082505596223,39.332951378094535,4.5335830035872124,1018.0639011634852,0.4230618862489236,0.026148772053036465
2024-12-04 18:00:00,619.4155098696081,29.362254398112327,18.004952541049047,4.097562346112247,1006.5037796788546,0.5743583640186226,0.021901388008602883
2024-12-04 19:00:00,793.7289981065778,37.55577465123674,0.18661576240758393,4.738398812546088,1010.2998142884785,0.8977336777357467,0.03281641899908767
2024-12-04 20:00:00,459.5893812245295,22.744121549742204,52.145105818773644,5.5856576871733665,1017.0992224368653,0.2507798866199887,0.05215620563921763
2024-12-04 21:00:00,534.4675706804463,29.939555260769726,12.953533034942948,1.2391289118738373,1011.352567377332,0.5217004596892996,0.0006517726144276884
2024-12-04 22:00:00,521.5783693735684,23.738032777934404,22.381340764063143,1.8612208092506326,1001.96698632321,0.40291241294875735,0.0015307248681037796
2024-12-04 23:00:00,307.2970103735763,31.81815941312484,37.3401000417669,3.726235222122085,1012.5269450586607,0.18342028218319512,0.013993743005610983
2024-12-05 00:00:00,659.2240554129152,34.4344369504865,10.872591444031972,5.414278873557137,1004.1849857110827,0.6654292808557885,0.04774711476285264
2024-12-05 01:00:00,652.2110544359779,27.896191031594732,4.881981301668047,4.521453705696297,1017.0340376436649,0.6179387433367305,0.02386364764050341
2024-12-05 02:00:00,601.0226913284922,16.97893071686433,23.806059451622495,7.9562424521989685,1005.8856619750101,0.4114839080481586,0.17357401540200124
2024-12-05 03:00:00,553.0825733249707,30.99474073398247,0.0,2.0352064260084624,1024.8475475387283,0.5547072052265973,0.0026452284279581064
2024-12-05 04:00:00,316.92585158991716,32.18369275866755,15.681408846981196,3.4973090607932593,1017.3368799416384,0.22894439483007908,0.012562296758622193
2024-12-05 05:00:00,515.8709354469282,32.02147377480849,23.67557996473109,8.040183481982202,1006.0169371518601,0.42391603289878504,0.17338697825401636
2024-12-05 06:00:00,531.4570966946461,36.17891095911077,15.950721547622539,5.2622386493502935,1010.100069025008,0.4173691980100897,0.04232734023812103
2024-12-05 07:00:00,439.54454615567624,24.644731601754756,0.0,6.769685165602317,1013.7682214081673,0.39746409823056905,0.09408123781442718
2024-12-05 08:00:00,567.7428576667982,33.40108052725225,43.91266934306018,9.102493886538927,1013.9183023711336,0.3765785771034645,0.17901703436017333
2024-12-05 09:00:00,680.8101713629077,35.962537562389876,21.55307230923763,3.612391164196355,1012.211681299881,0.5932247126230302,0.013216921037375139
2024-12-05 10:00:00,977.237180242106,21.107062079967417,41.46728176642611,4.8013713244159355,1016.2607951848305,0.6376853876041809,0.028057588280246584
2024-12-05 11:00:00,634.9155625663678,31.598259129594886,16.09945624729333,4.455146198138257,1009.3851552668282,0.5590601682680572,0.02818863914857528
2024-12-05 12:00:00,651.5100781445528,27.479100844961643,6.799820274638542,1.090813991033449,1008.1664116571199,0.6895880178140673,0.00038134632266653343
2024-12-05 13:00:00,585.1108168467665,29.59238663449177,24.037713803827398,4.3792063924880615,1008.2656800603769,0.49053886415750847,0.02291036635456695
2024-12-05 14:00:00,216.2457569401917,31.738382417691682,16.763193105076706,6.762124374761331,1014.2918661598607,0.1871076142764144,0.09043807891630126
2024-12-05 15:00:00,594.6972249101566,27.56385717943224,2.333578130129631,6.081179083624482,1011.8259052015133,0.6879515184352951,0.058893739224232244
2024-12-05 16:00:00,612.0460419882053,26.62145960419194,42.04676388181244,6.23816633877602,1011.4564183284513,0.310943919142605,0.08415807635133407
2024-12-05 17:00:00,1000.0,30.170762087440124,10.665946656590059,4.248982038721001,1013.976171246286,1.051776163306352,0.018673922522061657
2024-12-05 18:00:00,561.5278070437755,24.563770305685985,0.0,3.687805527988717,999.7447379607307,0.539389721943383,0.017032487764052796
2024-12-05 19:00:00,660.3094684667225,24.570874355574073,39.92249080935999,7.538511343797241,1011.5503441193757,0.4012038036829634,0.12751220488600376
2024-12-05 20:00:00,593.0576460589514,33.396866414782515,12.435529762810653,4.0053657072846605,1011.0928444443686,0.44094202249187164,0.019945244561865947
2024-12-05 21:00:00,366.2643924760936,24.25602982420672,10.882641610765635,5.588164077586428,1018.3440404065035,0.3316416611628023,0.04762261314622838
2024-12-05 22:00:00,828.5645629030041,33.331562504546056,0.0,5.326669361355077,1002.3570600886817,0.8654213524011027,0.05314063219873088
2024-12-05 23:00:00,750.3866065373549,32.31295646426975,46.11412229895486,7.923434032514237,1017.7859331618838,0.48485113605772956,0.13452835393911292
2024-12-06 00:00:00,758.2063894086093,21.370966356047017,0.6577911918546882,6.942824715344719,1010.3770456446233,0.896388550797966,0.1026848566267122
2024-12-06 01:00:00,418.12250904105224,26.612176738321725,20.876742210584748,2.4094827586657583,1012.4449476533002,0.3925518383654624,0.004962778146264306
2024-12-06 02:00:00,880.5588621872198,35.97054701523686,33.68930483810661,2.62489366644992,1018.3795939380469,0.5484939329416113,0.006175595568012449
2024-12-06 03:00:00,319.62978744154384,25.09417234430159,26.325753995046455,6.157819636138268,1012.8038063400279,0.28175916024179265,0.07018961098108994
2024-12-06 04:00:00,717.3714187600541,27.677978688453063,19.105185320117126,4.871324705241667,1012.0018414473128,0.569981578398426,0.04096878037505645
2024-12-06 05:00:00,1000.0,32.31030446625948,0.0,4.089656432092472,1011.2114559290115,1.1407345035047602,0.02189932551893795
2024-12-06 06:00:00,401.89273497386233,33.91695254641298,7.854127463490741,7.031255767988942,1007.5826093250281,0.32830575299630466,0.09099587707211236
2024-12-06 07:00:00,486.7404540794456,28.74230556977752,22.81700507063783,5.3749187641778216,1009.8575543774481,0.3765574255712434,0.04427154306718996
2024-12-06 08:00:00,619.9302730175283,27.01244902654179,8.192388950195054,5.104914773778888,1006.4224361693863,0.67523421520558,0.03680817967541407
2024-12-06 09:00:00,499.3048691767602,37.11184930849254,23.050391899981516,6.559657281510099,1009.7771655028725,0.4529152747420241,0.07841331424525314
2024-12-06 10:00:00,289.8673137867735,38.6944983189879,30.226151132227127,4.249782010112871,998.3203465147245,0.21711584928058503,0.025111177257604957
2024-12-06 11:00:00,613.7125949612055,34.89429025390898,34.437543287001525,8.137037970945109,1012.1451978378377,0.4502970848533517,0.16501443601311722
2024-12-06 12:00:00,387.53925725477905,30.42659071282512,1.6073096328097485,3.423904753533984,1009.3913137310818,0.33195756789915437,0.009695610824410937
2024-12-06 13:00:00,694.7184861270363,25.95867139179537,52.94969082468431,6.313858132684176,1008.3189813166662,0.3558483590029513,0.08583773105106575
2024-12-06 14:00:00,416.11515315323936,25.847777967217173,31.51219016831196,7.867665677319689,1011.0987904197007,0.29844538758718453,0.13257033539779836
2024-12-06 15:00:00,909.986881003508,32.61257052632879,19.97428769496404,2.2454090214558002,1002.8321803851728,0.6092468362925844,0.004021334473520806
2024-12-06 16:00:00,443.3493415327526,32.091991104443416,36.343048746149606,4.313329648295102,1019.6463499831065,0.23855255435991438,0.028097177622983877
2024-12-06 17:00:00,535.5876967588649,37.007992964732146,55.4811165799996,7.284414785771116,1009.486162692562,0.20109294695012742,0.13470879032286315
2024-12-06 18:00:00,762.7034434739339,33.25225046268069,0.0,7.314489095462051,1009.270777835139,0.8311505661787231,0.130382337944879
2024-12-06 19:00:00,353.8271367132089,22.48459849120091,16.621060362629695,4.657008799223521,1005.1730189493354,0.25273722787064334,0.02658155189620164
2024-12-06 20:00:00,645.4919869208259,35.25973808861459,0.0,3.530657812646281,1010.1197319122463,0.6371605627481287,0.013210684369211991
2024-12-06 21:00:00,861.4285508564856,25.009696863427934,22.88977298972037,6.911871644661525,1016.9347994513664,0.6262496048873396,0.08704966069166169
2024-12-06 22:00:00,278.5033530877545,28.08014364023824,25.48091362887711,7.3670982051632095,1015.1795810471601,0.21173076869658586,0.10708327867687191
2024-12-06 23:00:00,636.9267717064608,31.251001031258472,19.41256826835861,2.6706733029752106,1014.2721887557028,0.5556752696433657,0.005894505249609598
2024-12-07 00:00:00,651.9765588496847,39.978337448919824,10.181996435025352,2.5921727020672396,1012.7319947583363,0.628861169176925,0.0042129431304977006
2024-12-07 01:00:00,756.3645743554621,45.0,0.0,5.450513363967199,1008.207287362187,0.7610600601933061,0.05698698894471914
2024-12-07 02:00:00,352.6098578243836,33.03361529568092,25.60300525117653,6.258721266857784,1002.7491841648165,0.2585887081407849,0.08480637740255373
2024-12-07 03:00:00,335.9086773831447,29.084016906398062,41.831517258729875,4.40186182953989,1008.9948061406668,0.1874065348365062,0.024066472090236955
2024-12-07 04:00:00,704.3883131233795,32.67252824240275,11.134723163998519,6.358587639964698,1008.8206426773316,0.7165725962968157,0.07664417097484676
2024-12-07 05:00:00,659.3969346466372,34.43827712936918,26.600898935347175,3.579726786325236,1015.2439721983562,0.4512449122507637,0.013407566558952312
2024-12-07 06:00:00,650.0985700691754,28.396661872214043,0.0,0.7706128018525291,1011.5469522122991,0.5875241958416627,0.0001563215861603526
2024-12-07 07:00:00,669.2896418993952,38.97605677956161,26.858195955387707,4.152197855334808,1018.0615576395178,0.537174662263447,0.022811131647291753
2024-12-07 08:00:00,463.99505568430186,31.15035379595701,14.099265533830145,5.126464293026203,1015.9874427001909,0.37621724040233806,0.03637600096262666
2024-12-07 09:00:00,646.4507394322007,32.48871544545697,8.563730740956284,4.448320080207087,1007.7175219524795,0.6731334605625916,0.025525843183456482
2024-12-07 10:00:00,658.6144946597362,33.329621260272305,8.594545381758042,2.6827934726810296,1001.0243540169007,0.5605645174229281,0.005558650499199454
2024-12-07 11:00:00,457.1297163947264,32.10793305307228,14.095826269504851,1.368702048242365,1016.9278761697074,0.42441447419718314,0.0008993052337849095
2024-12-07 12:00:00,973.1549022289513,34.194702502348065,25.73649973538803,3.9718223912642046,1016.7969261161537,0.5911992062832733,0.016153885928085632
2024-12-07 13:00:00,694.7665841823575,26.913734067265384,0.3175519820672328,6.795311543299487,1003.1689420454888,0.6608584948998982,0.07770922422081668
2024-12-07 14:00:00,361.7393005594703,27.208491230269846,14.043270026482208,7.512394878827365,1017.5462000991375,0.29144091557088614,0.14474622084079242
2024-12-07 15:00:00,731.3107217267659,24.499228835141526,19.377923330012784,7.37542676827691,1011.9105858529626,0.6642831374574477,0.13773651760454222
2024-12-07 16:00:00,405.06366595453574,32.19750615310113,3.51441163202211,3.368180929702894,1010.8034274906282,0.4638434044779197,0.01300521186105639
2024-12-07 17:00:00,757.4169207484904,33.89468251756057,46.949978025125255,2.692587352739272,1018.0739162712366,0.3955225276719374,0.005809494420084476
2024-12-07 18:00:00,831.7191158014808,32.28886433075943,7.197567799079877,5.9932692299597905,1016.7234258661531,0.8721462442982227,0.06786056708396732
2024-12-07 19:00:00,435.8635363296579,38.37246216673769,9.958446295497643,6.270200023195851,1013.2566547599761,0.423807037296698,0.07489287790088557
2024-12-07 20:00:00,792.6752258488643,29.97201990585477,5.3253807526625305,5.8003392104009945,1012.36608532906,0.890764468271375,0.04786310542496307
2024-12-07 21:00:00,682.5561853872997,33.34370827796256,46.977201307071766,0.9718734515244734,1013.0819714526518,0.40694775391410226,0.0002824180414855036
2024-12-07 22:00:00,764.412031998898,24.54149561930343,28.293578428992223,3.2662308302330665,1007.9997128305873,0.45549331020067424,0.008315781881205131
2024-12-07 23:00:00,979.3585965307896,28.064501487627997,5.951119906345369,4.940622419428043,1009.7244927513384,0.9996552446948632,0.033231643015264836
2024-12-08 00:00:00,550.9223767994259,33.47768878782889,36.59347338289953,5.9744363892608545,1005.4884142270273,0.3542810582788287,0.07411128431152389
2024-12-08 01:00:00,449.2527671285021,34.24551055371572,23.010480414333173,6.534614725204974,1008.3348011213054,0.27897598307093624,0.07619687900845488
2024-12-08 02:00:00,422.09711407489533,28.530165261679088,23.858801316672526,5.28850704456408,1008.1668306066554,0.2894196106559823,0.051535583449227054
2024-12-08 03:00:00,436.8379430069124,29.642003740709665,14.83284186871321,5.661567613076472,1006.8234731518917,0.4348068055357235,0.048395466727588744
2024-12-08 04:00:00,584.5796581171792,22.410631266595953,8.7587601956454,5.169730916722209,1010.6837325132423,0.6242783864630015,0.03790171784535388
2024-12-08 05:00:00,668.2303949633288,28.214853995966955,25.06649148581902,6.371238748436966,1008.3800957464971,0.5605856545661638,0.08056576778386472
2024-12-08 06:00:00,655.3381598660038,34.45191581759893,11.823691550066146,5.625731302981822,1012.5111736017599,0.6892121123376423,0.058275792254209445
2024-12-08 07:00:00,765.4366498072047,32.876025080532834,47.25133444362657,5.131475320094575,1001.8883969335312,0.4532656063896399,0.04005843418241178
2024-12-08 08:00:00,602.6003783755814,32.503328606906045,0.9606334213534389,4.463262401725238,1009.4332260294635,0.4798852691219158,0.030370705786307926
2024-12-08 09:00:00,890.7068154314634,30.2488684359048,43.042351592824176,5.162582850084962,1010.6577582008874,0.46427082325422114,0.033271215315960605
2024-12-08 10:00:00,547.0686333524088,30.03531579314088,18.33021726803299,5.969182757678549,1008.4468538008156,0.3629048398679112,0.0736614071659911
2024-12-08 11:00:00,1000.0,26.698394302632764,24.48628601031659,5.534950777796123,1009.1380365009538,0.6325354808590599,0.04413881884470661
2024-12-08 12:00:00,725.1334695530013,33.49414210101267,32.49736649944152,5.761652836690508,1002.0737699463507,0.43443499853831885,0.06538207219986378
2024-12-08 13:00:00,428.5684887167435,32.104864721946946,10.546260574933456,7.685443722702371,1011.7823855233474,0.3839162358839904,0.12916964487985333
2024-12-08 14:00:00,385.8215003877775,32.46009423996399,32.96372577047955,5.530327845493175,1013.2380299128354,0.29459467989722327,0.056786902078492615
2024-12-08 15:00:00,696.4944830486371,27.369825786662098,0.0,3.7020029590536847,1012.4676864710189,0.797337622532812,0.016064920815433488
2024-12-08 16:00:00,555.3074429348299,19.23328540064378,9.200157001670913,6.7672135719883375,1015.1936352972109,0.5276547271395077,0.07992140400420013
2024-12-08 17:00:00,742.8000988184184,35.485763558768475,6.13905788988402,2.267603324662165,1011.0076480289125,0.8166087346059601,0.004032550704372394
2024-12-08 18:00:00,694.6475249147089,27.605812719957978,1.197409814423576,2.8371732385214257,1012.3934059032547,0.6863468579128922,0.006077993078714838
2024-12-08 19:00:00,585.4342174686254,25.686121179784397,16.775677428815733,5.671694529440138,1010.7804536922843,0.5630426879531204,0.04852602086210601
2024-12-08 20:00:00,430.641256386319,33.46739455956997,25.786249522725424,6.032793335573158,1013.4377535979625,0.31372282120104367,0.07323071259052391
2024-12-08 21:00:00,297.0305550628271,28.03993680040435,30.53989997748959,2.50989755299201,1002.1138518193394,0.18793274916997196,0.003946266663399072
2024-12-08 22:00:00,510.69700958659575,35.29968192023311,23.613151358006114,4.2343650380265,1005.53209516011,0.4550833148846453,0.019994114374966718
2024-12-08 23:00:00,771.2797588646945,33.08502974788349,10.014598026596797,3.7878323355606827,1017.9344982851654,0.6629282115719013,0.01612637872231916
